7234,Gelato Italiano,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7235,Rang De Basanthi,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7236,Friends Euro Fast Food,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7237,Go Italia,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7238,Shree Thali,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7239,The Local - Terrace Drinkery,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7243,Treehouse Kitchen and Culture,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7244,Delhi Food Point,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7245,The Local - Burger Bar,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7247,Delicacy,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7250,Ghar Ka Khana,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7251,Royal Treat,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7253,Enigma Pub,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7254,898 Steaks & Grill,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7255,Over The Top Terrace Lounge,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7256,Blue Moustache,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7259,Funky Villa,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7260,Tibetan Mother's Kitchen,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7263,BonSouth,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7265,7 Biryanis by Kuchipudi,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7266,Smoked Out Barbecue,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7275,Kritunga Restaurant,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7276,Moka Cafe Lounge,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7278,Naati Manae,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7280,Anjappar,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7282,Cafe 132,Bangalore,Zomato,Bengaluru_Koramangala_Dc
